trip_id;driver_id;passenger_id;payment_id;source_adress;destenation_adress;price;score
72067;9661;1963;633;Forbidden City 4, Beijing, China 100006;Burj Khalifa 1, Dubai, UAE;4335;3
88106;4406;6512;116;987 Cedar Lane, Philadelphia, PA 19101;Piazza San Marco 1, Venice, Italy 30124;4814;2
11276;3330;7068;277;Gyeongbokgung Palace 161, Seoul, South Korea 03045;159 Birch Street, San Antonio, TX 78201;1499;5
25228;2829;1705;687;123 Main Street, New York, NY 10001;333 River Road, Seattle, WA 98101;4482;4
24551;336;7851;370;Gyeongbokgung Palace 161, Seoul, South Korea 03045;555 Mountain Street, Washington, DC 20001;4606;3
30737;9483;880;582;246 Spruce Road, Dallas, TX 75201;159 Birch Street, San Antonio, TX 78201;4972;2
85851;8515;5686;390;222 Park Avenue, Boston, MA 02101;Taj Mahal, Agra, India 282001;3366;3
88428;4122;2385;477;321 Elm Boulevard, Houston, TX 77001;666 Ocean Avenue, Miami, FL 33101;2373;2
53789;9735;9228;756;Gyeongbokgung Palace 161, Seoul, South Korea 03045;222 Park Avenue, Boston, MA 02101;1764;3
87215;5017;9770;60;444 Lake View, Denver, CO 80201;666 Ocean Avenue, Miami, FL 33101;4166;3
83957;6197;3011;12;Forbidden City 4, Beijing, China 100006;Shibuya Crossing 2, Tokyo, Japan 150-0043;3485;2
42383;6177;9984;546;Red Square 1, Moscow, Russia 109012;555 Mountain Street, Washington, DC 20001;1417;4
81747;4943;9203;753;864 Palm Drive, San Jose, CA 95101;555 Mountain Street, Washington, DC 20001;2072;4
79351;8172;9329;690;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;Burj Khalifa 1, Dubai, UAE;3312;4
73566;5636;7406;958;CN Tower 301, Toronto, Canada M5V 2T6;654 Maple Drive, Phoenix, AZ 85001;3215;3
95587;9542;4854;548;246 Spruce Road, Dallas, TX 75201;654 Maple Drive, Phoenix, AZ 85001;1007;5
58925;4989;3764;967;Burj Khalifa 1, Dubai, UAE;Sydney Opera House, Sydney, Australia 2000;4377;2
26139;825;6966;381;123 Main Street, New York, NY 10001;Marina Bay Sands 10, Singapore 018956;3767;2
82419;8729;158;765;Gyeongbokgung Palace 161, Seoul, South Korea 03045;444 Lake View, Denver, CO 80201;4744;5
27606;67;4946;655;333 River Road, Seattle, WA 98101;Champs-Élysées 75, Paris, France 75008;2084;4
99014;9786;5726;464;Burj Khalifa 1, Dubai, UAE;Red Square 1, Moscow, Russia 109012;3125;5
80030;5662;2586;982;321 Elm Boulevard, Houston, TX 77001;654 Maple Drive, Phoenix, AZ 85001;1543;5
84278;6445;9663;836;Taj Mahal, Agra, India 282001;Taj Mahal, Agra, India 282001;1036;2
57147;6836;3461;576;123 Main Street, New York, NY 10001;Table Mountain Rd, Cape Town, South Africa 8001;4535;5
31592;9861;7337;644;246 Spruce Road, Dallas, TX 75201;Shibuya Crossing 2, Tokyo, Japan 150-0043;1726;3
7814;1405;6048;371;Taj Mahal, Agra, India 282001;987 Cedar Lane, Philadelphia, PA 19101;1199;3
4986;3608;6382;891;222 Park Avenue, Boston, MA 02101;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;1293;3
247;457;2596;848;123 Main Street, New York, NY 10001;666 Ocean Avenue, Miami, FL 33101;2718;2
5646;7925;6539;220;Red Square 1, Moscow, Russia 109012;222 Park Avenue, Boston, MA 02101;2449;5
11154;5005;9537;757;Piazza San Marco 1, Venice, Italy 30124;987 Cedar Lane, Philadelphia, PA 19101;1723;2
48981;1407;32;43;Burj Khalifa 1, Dubai, UAE;Brandenburger Tor 1, Berlin, Germany 10117;1148;3
47818;897;2067;47;987 Cedar Lane, Philadelphia, PA 19101;Shibuya Crossing 2, Tokyo, Japan 150-0043;4688;4
53974;9344;1593;726;Sagrada Família 401, Barcelona, Spain 08013;Shibuya Crossing 2, Tokyo, Japan 150-0043;4680;3
94805;2293;2464;276;555 Mountain Street, Washington, DC 20001;753 Willow Avenue, San Diego, CA 92101;4069;2
94215;5720;7522;674;753 Willow Avenue, San Diego, CA 92101;CN Tower 301, Toronto, Canada M5V 2T6;4295;3
45623;4484;3727;586;753 Willow Avenue, San Diego, CA 92101;Sydney Opera House, Sydney, Australia 2000;2570;4
79588;3358;668;914;159 Birch Street, San Antonio, TX 78201;666 Ocean Avenue, Miami, FL 33101;4973;3
45861;6369;1348;969;Forbidden City 4, Beijing, China 100006;Piazza San Marco 1, Venice, Italy 30124;2414;2
72749;8823;6980;797;Shibuya Crossing 2, Tokyo, Japan 150-0043;753 Willow Avenue, San Diego, CA 92101;4761;5
29785;222;4956;340;654 Maple Drive, Phoenix, AZ 85001;321 Elm Boulevard, Houston, TX 77001;1016;4
48783;4850;9791;133;Gyeongbokgung Palace 161, Seoul, South Korea 03045;654 Maple Drive, Phoenix, AZ 85001;3917;3
84880;2352;5727;508;666 Ocean Avenue, Miami, FL 33101;Red Square 1, Moscow, Russia 109012;3271;4
46675;4685;188;634;Burj Khalifa 1, Dubai, UAE;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;3113;2
51742;6465;963;351;Burj Khalifa 1, Dubai, UAE;159 Birch Street, San Antonio, TX 78201;4865;3
5486;7434;4184;289;666 Ocean Avenue, Miami, FL 33101;246 Spruce Road, Dallas, TX 75201;3728;4
50511;1771;3453;95;222 Park Avenue, Boston, MA 02101;444 Lake View, Denver, CO 80201;4219;3
38281;4085;2435;407;159 Birch Street, San Antonio, TX 78201;Forbidden City 4, Beijing, China 100006;3753;4
85447;4135;4962;812;456 Oak Avenue, Los Angeles, CA 90001;333 River Road, Seattle, WA 98101;2125;2
16897;8884;3878;696;222 Park Avenue, Boston, MA 02101;666 Ocean Avenue, Miami, FL 33101;2074;2
37556;517;6983;875;Marina Bay Sands 10, Singapore 018956;222 Park Avenue, Boston, MA 02101;1210;4
26717;3031;3399;446;Sydney Opera House, Sydney, Australia 2000;CN Tower 301, Toronto, Canada M5V 2T6;1443;4
37499;3794;7452;106;Sagrada Família 401, Barcelona, Spain 08013;Gyeongbokgung Palace 161, Seoul, South Korea 03045;3327;5
83192;5831;4231;434;321 Elm Boulevard, Houston, TX 77001;753 Willow Avenue, San Diego, CA 92101;2101;3
61666;4232;7065;234;Table Mountain Rd, Cape Town, South Africa 8001;333 River Road, Seattle, WA 98101;3779;4
27472;8837;6431;606;Taj Mahal, Agra, India 282001;Table Mountain Rd, Cape Town, South Africa 8001;4518;2
51679;6498;3209;343;444 Lake View, Denver, CO 80201;Taj Mahal, Agra, India 282001;4065;5
50120;2766;8955;557;666 Ocean Avenue, Miami, FL 33101;Champs-Élysées 75, Paris, France 75008;3724;5
34845;8168;1000;871;444 Lake View, Denver, CO 80201;Table Mountain Rd, Cape Town, South Africa 8001;4311;3
22390;1870;9696;759;Forbidden City 4, Beijing, China 100006;555 Mountain Street, Washington, DC 20001;1806;4
22859;4311;7212;799;333 River Road, Seattle, WA 98101;321 Elm Boulevard, Houston, TX 77001;4231;5
41304;2672;3164;129;222 Park Avenue, Boston, MA 02101;Forbidden City 4, Beijing, China 100006;2274;2
30031;4329;905;111;Sagrada Família 401, Barcelona, Spain 08013;Sydney Opera House, Sydney, Australia 2000;3696;3
37597;1027;3044;306;Shibuya Crossing 2, Tokyo, Japan 150-0043;Sagrada Família 401, Barcelona, Spain 08013;4111;3
34193;5346;5188;542;Piazza San Marco 1, Venice, Italy 30124;555 Mountain Street, Washington, DC 20001;3208;3
91786;8626;6830;1000;333 River Road, Seattle, WA 98101;222 Park Avenue, Boston, MA 02101;3568;2
95079;8555;1480;592;246 Spruce Road, Dallas, TX 75201;654 Maple Drive, Phoenix, AZ 85001;2484;2
82731;2638;2876;757;864 Palm Drive, San Jose, CA 95101;Sydney Opera House, Sydney, Australia 2000;2985;2
20864;4879;3362;515;Brandenburger Tor 1, Berlin, Germany 10117;987 Cedar Lane, Philadelphia, PA 19101;1395;2
38605;3819;641;330;753 Willow Avenue, San Diego, CA 92101;864 Palm Drive, San Jose, CA 95101;3618;2
18277;7264;4505;203;Sagrada Família 401, Barcelona, Spain 08013;Gyeongbokgung Palace 161, Seoul, South Korea 03045;4743;4
9895;2911;5984;907;864 Palm Drive, San Jose, CA 95101;864 Palm Drive, San Jose, CA 95101;4092;2
48876;678;3868;292;555 Mountain Street, Washington, DC 20001;456 Oak Avenue, Los Angeles, CA 90001;3835;4
44594;7636;1717;685;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;753 Willow Avenue, San Diego, CA 92101;2157;4
70030;8607;6464;883;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;789 Pine Road, Chicago, IL 60601;2365;3
62406;3039;2436;976;246 Spruce Road, Dallas, TX 75201;Shibuya Crossing 2, Tokyo, Japan 150-0043;1163;4
40359;3761;8973;578;Brandenburger Tor 1, Berlin, Germany 10117;159 Birch Street, San Antonio, TX 78201;2713;3
50077;2023;3121;973;753 Willow Avenue, San Diego, CA 92101;159 Birch Street, San Antonio, TX 78201;1489;5
54492;4878;4950;657;Sagrada Família 401, Barcelona, Spain 08013;Shibuya Crossing 2, Tokyo, Japan 150-0043;2245;2
36296;4006;7456;603;Forbidden City 4, Beijing, China 100006;CN Tower 301, Toronto, Canada M5V 2T6;4813;5
59894;1620;55;67;Burj Khalifa 1, Dubai, UAE;Burj Khalifa 1, Dubai, UAE;1784;2
39925;1535;2141;205;456 Oak Avenue, Los Angeles, CA 90001;123 Main Street, New York, NY 10001;3207;5
48503;459;445;946;456 Oak Avenue, Los Angeles, CA 90001;555 Mountain Street, Washington, DC 20001;3233;3
15532;8272;6412;538;753 Willow Avenue, San Diego, CA 92101;864 Palm Drive, San Jose, CA 95101;2243;3
32203;2624;7271;738;123 Main Street, New York, NY 10001;Sagrada Família 401, Barcelona, Spain 08013;2564;5
61834;5994;9922;326;666 Ocean Avenue, Miami, FL 33101;159 Birch Street, San Antonio, TX 78201;2370;5
48452;3770;9080;810;Forbidden City 4, Beijing, China 100006;321 Elm Boulevard, Houston, TX 77001;1767;5
76358;7460;6455;839;CN Tower 301, Toronto, Canada M5V 2T6;Piazza San Marco 1, Venice, Italy 30124;3539;2
88259;8220;9594;80;Piazza San Marco 1, Venice, Italy 30124;222 Park Avenue, Boston, MA 02101;2761;5
53947;4604;1040;469;333 River Road, Seattle, WA 98101;246 Spruce Road, Dallas, TX 75201;3405;5
50293;199;32;254;333 River Road, Seattle, WA 98101;666 Ocean Avenue, Miami, FL 33101;3751;5
54685;9530;4073;728;Sydney Opera House, Sydney, Australia 2000;159 Birch Street, San Antonio, TX 78201;3015;5
71677;8168;6791;735;Burj Khalifa 1, Dubai, UAE;Sagrada Família 401, Barcelona, Spain 08013;4073;5
10422;2999;6963;276;Burj Khalifa 1, Dubai, UAE;333 River Road, Seattle, WA 98101;2152;2
85859;6790;5407;639;Sagrada Família 401, Barcelona, Spain 08013;CN Tower 301, Toronto, Canada M5V 2T6;2394;5
17103;607;1994;270;Sydney Opera House, Sydney, Australia 2000;Brandenburger Tor 1, Berlin, Germany 10117;1208;5
16335;1320;7280;525;321 Elm Boulevard, Houston, TX 77001;333 River Road, Seattle, WA 98101;4628;5
10265;9591;6793;108;123 Main Street, New York, NY 10001;753 Willow Avenue, San Diego, CA 92101;3982;5
34913;3453;2316;346;333 River Road, Seattle, WA 98101;555 Mountain Street, Washington, DC 20001;2458;4
82515;4145;3621;33;222 Park Avenue, Boston, MA 02101;Marina Bay Sands 10, Singapore 018956;4827;4
10562;9685;3971;508;456 Oak Avenue, Los Angeles, CA 90001;753 Willow Avenue, San Diego, CA 92101;3433;2
53811;7969;7691;637;Forbidden City 4, Beijing, China 100006;Table Mountain Rd, Cape Town, South Africa 8001;4690;2
42076;1831;6440;639;666 Ocean Avenue, Miami, FL 33101;321 Elm Boulevard, Houston, TX 77001;3457;4
10173;6902;5186;968;456 Oak Avenue, Los Angeles, CA 90001;789 Pine Road, Chicago, IL 60601;2562;5
98867;6430;5116;36;654 Maple Drive, Phoenix, AZ 85001;Forbidden City 4, Beijing, China 100006;3275;2
80526;4196;645;964;789 Pine Road, Chicago, IL 60601;Sydney Opera House, Sydney, Australia 2000;1316;5
80307;4532;6589;842;Sydney Opera House, Sydney, Australia 2000;Sagrada Família 401, Barcelona, Spain 08013;3508;3
99766;1669;7787;803;Shibuya Crossing 2, Tokyo, Japan 150-0043;Champs-Élysées 75, Paris, France 75008;1803;4
79977;2120;8895;139;Red Square 1, Moscow, Russia 109012;Piazza San Marco 1, Venice, Italy 30124;3738;2
74042;9571;1535;354;Champs-Élysées 75, Paris, France 75008;Brandenburger Tor 1, Berlin, Germany 10117;2287;3
81572;8466;3805;402;Burj Khalifa 1, Dubai, UAE;666 Ocean Avenue, Miami, FL 33101;3193;2
56202;6108;7802;347;789 Pine Road, Chicago, IL 60601;Gyeongbokgung Palace 161, Seoul, South Korea 03045;3404;2
15015;7529;7122;176;159 Birch Street, San Antonio, TX 78201;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;1753;4
48076;6836;4241;200;159 Birch Street, San Antonio, TX 78201;Shibuya Crossing 2, Tokyo, Japan 150-0043;1551;2
23847;3877;3754;60;CN Tower 301, Toronto, Canada M5V 2T6;159 Birch Street, San Antonio, TX 78201;2214;5
16526;8960;1023;689;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;222 Park Avenue, Boston, MA 02101;1284;2
19580;5389;1441;915;Table Mountain Rd, Cape Town, South Africa 8001;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;1130;5
18382;7604;1554;309;Sagrada Família 401, Barcelona, Spain 08013;159 Birch Street, San Antonio, TX 78201;1599;2
11729;4706;6914;690;666 Ocean Avenue, Miami, FL 33101;Forbidden City 4, Beijing, China 100006;2069;5
29636;8300;2326;842;666 Ocean Avenue, Miami, FL 33101;Champs-Élysées 75, Paris, France 75008;4611;2
21913;4009;1029;421;Sydney Opera House, Sydney, Australia 2000;Brandenburger Tor 1, Berlin, Germany 10117;3943;4
39401;4277;5175;617;123 Main Street, New York, NY 10001;666 Ocean Avenue, Miami, FL 33101;1739;3
24517;6625;7379;971;Sagrada Família 401, Barcelona, Spain 08013;864 Palm Drive, San Jose, CA 95101;2630;3
28512;348;1737;914;CN Tower 301, Toronto, Canada M5V 2T6;321 Elm Boulevard, Houston, TX 77001;1289;2
11586;5771;6478;963;Marina Bay Sands 10, Singapore 018956;Champs-Élysées 75, Paris, France 75008;1822;4
95387;6506;4075;912;123 Main Street, New York, NY 10001;Red Square 1, Moscow, Russia 109012;3139;3
40613;8555;5643;851;Burj Khalifa 1, Dubai, UAE;222 Park Avenue, Boston, MA 02101;2017;3
14264;2154;4667;560;Burj Khalifa 1, Dubai, UAE;789 Pine Road, Chicago, IL 60601;2864;5
66877;3597;2612;513;789 Pine Road, Chicago, IL 60601;Gyeongbokgung Palace 161, Seoul, South Korea 03045;1384;3
7969;6326;921;522;Sagrada Família 401, Barcelona, Spain 08013;Sagrada Família 401, Barcelona, Spain 08013;4309;5
12919;9934;6891;682;654 Maple Drive, Phoenix, AZ 85001;333 River Road, Seattle, WA 98101;3202;2
98502;9747;5022;574;Sydney Opera House, Sydney, Australia 2000;Shibuya Crossing 2, Tokyo, Japan 150-0043;3748;3
48683;2821;5055;378;654 Maple Drive, Phoenix, AZ 85001;222 Park Avenue, Boston, MA 02101;2443;4
77896;4169;1521;138;864 Palm Drive, San Jose, CA 95101;555 Mountain Street, Washington, DC 20001;1356;3
83240;3595;7840;518;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;Marina Bay Sands 10, Singapore 018956;3020;5
23809;9466;590;622;444 Lake View, Denver, CO 80201;Taj Mahal, Agra, India 282001;4494;4
96681;1114;1638;549;Shibuya Crossing 2, Tokyo, Japan 150-0043;Gyeongbokgung Palace 161, Seoul, South Korea 03045;1440;3
95894;6980;9303;867;456 Oak Avenue, Los Angeles, CA 90001;Forbidden City 4, Beijing, China 100006;1486;3
11623;7301;2336;724;159 Birch Street, San Antonio, TX 78201;159 Birch Street, San Antonio, TX 78201;1178;5
90867;205;9735;658;321 Elm Boulevard, Houston, TX 77001;Forbidden City 4, Beijing, China 100006;3782;5
75180;1930;9439;323;333 River Road, Seattle, WA 98101;Table Mountain Rd, Cape Town, South Africa 8001;2348;5
70103;9708;6823;721;444 Lake View, Denver, CO 80201;864 Palm Drive, San Jose, CA 95101;4650;4
90797;2700;2710;997;987 Cedar Lane, Philadelphia, PA 19101;Gyeongbokgung Palace 161, Seoul, South Korea 03045;1224;4
49209;2456;490;497;654 Maple Drive, Phoenix, AZ 85001;246 Spruce Road, Dallas, TX 75201;4166;5
69685;3919;4896;653;159 Birch Street, San Antonio, TX 78201;Champs-Élysées 75, Paris, France 75008;4880;5
79087;647;4982;50;Gyeongbokgung Palace 161, Seoul, South Korea 03045;444 Lake View, Denver, CO 80201;3653;2
9492;7614;9044;737;Burj Khalifa 1, Dubai, UAE;159 Birch Street, San Antonio, TX 78201;4807;5
54553;9456;7199;752;333 River Road, Seattle, WA 98101;Burj Khalifa 1, Dubai, UAE;3379;5
83657;659;9555;994;Champs-Élysées 75, Paris, France 75008;333 River Road, Seattle, WA 98101;1135;4
47990;5585;8313;486;987 Cedar Lane, Philadelphia, PA 19101;Marina Bay Sands 10, Singapore 018956;3815;4
68482;8103;8435;471;555 Mountain Street, Washington, DC 20001;Sydney Opera House, Sydney, Australia 2000;3369;4
5674;5173;4422;532;Piazza San Marco 1, Venice, Italy 30124;159 Birch Street, San Antonio, TX 78201;1179;5
47683;7155;2675;315;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;864 Palm Drive, San Jose, CA 95101;2150;5
16675;8953;8328;189;Burj Khalifa 1, Dubai, UAE;Marina Bay Sands 10, Singapore 018956;2857;4
91922;6969;2320;369;Piazza San Marco 1, Venice, Italy 30124;Brandenburger Tor 1, Berlin, Germany 10117;2459;3
26063;158;9636;821;666 Ocean Avenue, Miami, FL 33101;CN Tower 301, Toronto, Canada M5V 2T6;1523;4
8542;1183;1616;192;555 Mountain Street, Washington, DC 20001;Marina Bay Sands 10, Singapore 018956;2991;4
42601;4312;1267;623;246 Spruce Road, Dallas, TX 75201;753 Willow Avenue, San Diego, CA 92101;2345;2
56027;6248;9314;175;Gyeongbokgung Palace 161, Seoul, South Korea 03045;864 Palm Drive, San Jose, CA 95101;1773;2
37080;5733;9172;130;159 Birch Street, San Antonio, TX 78201;Forbidden City 4, Beijing, China 100006;3868;2
59081;6250;5560;168;Forbidden City 4, Beijing, China 100006;Gyeongbokgung Palace 161, Seoul, South Korea 03045;1050;2
79036;170;5078;460;Sydney Opera House, Sydney, Australia 2000;Champs-Élysées 75, Paris, France 75008;4563;5
10001;5290;5401;391;Table Mountain Rd, Cape Town, South Africa 8001;Red Square 1, Moscow, Russia 109012;3038;3
57679;2249;3503;259;Marina Bay Sands 10, Singapore 018956;456 Oak Avenue, Los Angeles, CA 90001;2477;3
40159;7127;8659;14;Red Square 1, Moscow, Russia 109012;321 Elm Boulevard, Houston, TX 77001;2601;2
7454;9639;5440;941;321 Elm Boulevard, Houston, TX 77001;864 Palm Drive, San Jose, CA 95101;2674;3
89747;5324;3250;280;222 Park Avenue, Boston, MA 02101;666 Ocean Avenue, Miami, FL 33101;4875;5
7886;6778;2560;989;666 Ocean Avenue, Miami, FL 33101;987 Cedar Lane, Philadelphia, PA 19101;1516;4
84710;4212;7523;643;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;Sagrada Família 401, Barcelona, Spain 08013;1394;5
31743;2872;8526;529;Brandenburger Tor 1, Berlin, Germany 10117;Brandenburger Tor 1, Berlin, Germany 10117;4290;4
15007;2814;9687;68;Champs-Élysées 75, Paris, France 75008;Marina Bay Sands 10, Singapore 018956;4084;3
90292;7546;8198;556;987 Cedar Lane, Philadelphia, PA 19101;753 Willow Avenue, San Diego, CA 92101;3003;2
13805;8060;7146;509;Sagrada Família 401, Barcelona, Spain 08013;Sagrada Família 401, Barcelona, Spain 08013;4080;2
64246;3057;7194;609;666 Ocean Avenue, Miami, FL 33101;753 Willow Avenue, San Diego, CA 92101;2254;5
35578;6012;9887;964;Table Mountain Rd, Cape Town, South Africa 8001;333 River Road, Seattle, WA 98101;1532;4
26601;6561;3099;420;555 Mountain Street, Washington, DC 20001;Piazza San Marco 1, Venice, Italy 30124;2644;4
20913;1001;8135;842;333 River Road, Seattle, WA 98101;666 Ocean Avenue, Miami, FL 33101;4197;3
59465;1714;3019;276;Sydney Opera House, Sydney, Australia 2000;Brandenburger Tor 1, Berlin, Germany 10117;4539;3
16676;952;1241;524;Table Mountain Rd, Cape Town, South Africa 8001;Forbidden City 4, Beijing, China 100006;2956;3
72677;1270;4089;667;Piazza San Marco 1, Venice, Italy 30124;864 Palm Drive, San Jose, CA 95101;3760;4
14793;3546;7827;387;Forbidden City 4, Beijing, China 100006;Sagrada Família 401, Barcelona, Spain 08013;1730;5
40827;4891;630;963;333 River Road, Seattle, WA 98101;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;4120;2
20926;8988;9924;947;555 Mountain Street, Washington, DC 20001;Champs-Élysées 75, Paris, France 75008;1604;4
20190;7727;8726;730;Brandenburger Tor 1, Berlin, Germany 10117;Sydney Opera House, Sydney, Australia 2000;2716;4
51302;1417;9561;49;123 Main Street, New York, NY 10001;654 Maple Drive, Phoenix, AZ 85001;3578;4
28826;3842;9567;942;222 Park Avenue, Boston, MA 02101;456 Oak Avenue, Los Angeles, CA 90001;3187;2
74450;769;4418;388;864 Palm Drive, San Jose, CA 95101;Sagrada Família 401, Barcelona, Spain 08013;3398;4
60501;2450;9558;742;Sagrada Família 401, Barcelona, Spain 08013;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;3310;3
80711;9681;7902;931;123 Main Street, New York, NY 10001;Gyeongbokgung Palace 161, Seoul, South Korea 03045;4464;3
66055;7426;8785;922;Piazza San Marco 1, Venice, Italy 30124;987 Cedar Lane, Philadelphia, PA 19101;4734;4
82554;1713;6887;129;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;753 Willow Avenue, San Diego, CA 92101;3223;3
33692;4219;2790;706;666 Ocean Avenue, Miami, FL 33101;Sydney Opera House, Sydney, Australia 2000;4136;2
15296;8958;2233;323;Brandenburger Tor 1, Berlin, Germany 10117;246 Spruce Road, Dallas, TX 75201;4848;2
16131;5374;361;378;CN Tower 301, Toronto, Canada M5V 2T6;159 Birch Street, San Antonio, TX 78201;2786;5
26058;4412;1317;107;Marina Bay Sands 10, Singapore 018956;333 River Road, Seattle, WA 98101;2258;2
83901;610;5861;17;Taj Mahal, Agra, India 282001;987 Cedar Lane, Philadelphia, PA 19101;1337;3
82655;7419;99;17;Red Square 1, Moscow, Russia 109012;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;1441;3
22336;6723;8369;769;Gyeongbokgung Palace 161, Seoul, South Korea 03045;Table Mountain Rd, Cape Town, South Africa 8001;4469;3
72974;3372;6303;522;456 Oak Avenue, Los Angeles, CA 90001;Gyeongbokgung Palace 161, Seoul, South Korea 03045;4108;2
73881;1095;8715;60;456 Oak Avenue, Los Angeles, CA 90001;753 Willow Avenue, San Diego, CA 92101;2247;4
12538;6266;4656;799;246 Spruce Road, Dallas, TX 75201;123 Main Street, New York, NY 10001;1871;4
90026;6155;3541;297;456 Oak Avenue, Los Angeles, CA 90001;444 Lake View, Denver, CO 80201;1912;5
28424;4892;6074;220;246 Spruce Road, Dallas, TX 75201;159 Birch Street, San Antonio, TX 78201;1041;4
22146;9160;8477;508;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;Red Square 1, Moscow, Russia 109012;3821;5
91574;1706;6350;220;246 Spruce Road, Dallas, TX 75201;555 Mountain Street, Washington, DC 20001;3921;4
22054;9022;7130;487;987 Cedar Lane, Philadelphia, PA 19101;789 Pine Road, Chicago, IL 60601;2606;4
72573;8350;2212;363;Shibuya Crossing 2, Tokyo, Japan 150-0043;Sagrada Família 401, Barcelona, Spain 08013;2283;5
1638;2233;1238;702;Sagrada Família 401, Barcelona, Spain 08013;222 Park Avenue, Boston, MA 02101;1645;2
10995;9658;3846;899;456 Oak Avenue, Los Angeles, CA 90001;789 Pine Road, Chicago, IL 60601;3706;2
19846;620;680;216;Sagrada Família 401, Barcelona, Spain 08013;159 Birch Street, San Antonio, TX 78201;2161;5
12024;794;2083;940;Sydney Opera House, Sydney, Australia 2000;Champs-Élysées 75, Paris, France 75008;1822;5
32190;1021;6500;635;Taj Mahal, Agra, India 282001;555 Mountain Street, Washington, DC 20001;1427;4
32758;9403;8768;289;Taj Mahal, Agra, India 282001;753 Willow Avenue, San Diego, CA 92101;1892;5
18059;1202;9591;23;Gyeongbokgung Palace 161, Seoul, South Korea 03045;666 Ocean Avenue, Miami, FL 33101;2495;2
69872;9640;7923;49;Sydney Opera House, Sydney, Australia 2000;555 Mountain Street, Washington, DC 20001;3288;5
69266;9548;4308;987;753 Willow Avenue, San Diego, CA 92101;123 Main Street, New York, NY 10001;2753;3
83601;4510;8404;79;Brandenburger Tor 1, Berlin, Germany 10117;Sydney Opera House, Sydney, Australia 2000;4483;4
30300;3108;356;43;753 Willow Avenue, San Diego, CA 92101;Brandenburger Tor 1, Berlin, Germany 10117;1185;5
58109;6456;1922;397;Forbidden City 4, Beijing, China 100006;246 Spruce Road, Dallas, TX 75201;2676;2
71917;1603;3445;544;246 Spruce Road, Dallas, TX 75201;654 Maple Drive, Phoenix, AZ 85001;3456;5
19002;9731;1618;312;Red Square 1, Moscow, Russia 109012;555 Mountain Street, Washington, DC 20001;1358;3
37328;6035;9796;812;Sydney Opera House, Sydney, Australia 2000;Table Mountain Rd, Cape Town, South Africa 8001;2243;3
28092;6980;4913;448;CN Tower 301, Toronto, Canada M5V 2T6;Red Square 1, Moscow, Russia 109012;2746;3
48083;3282;7922;308;Forbidden City 4, Beijing, China 100006;Piazza San Marco 1, Venice, Italy 30124;3677;2
50375;791;3097;649;Table Mountain Rd, Cape Town, South Africa 8001;321 Elm Boulevard, Houston, TX 77001;1326;2
75289;6036;2542;658;Piazza San Marco 1, Venice, Italy 30124;159 Birch Street, San Antonio, TX 78201;2229;3
59983;9513;1287;221;864 Palm Drive, San Jose, CA 95101;159 Birch Street, San Antonio, TX 78201;2486;4
1975;9750;2641;322;CN Tower 301, Toronto, Canada M5V 2T6;753 Willow Avenue, San Diego, CA 92101;2341;4
68466;7078;9928;657;987 Cedar Lane, Philadelphia, PA 19101;Shibuya Crossing 2, Tokyo, Japan 150-0043;1408;4
40251;285;1730;983;666 Ocean Avenue, Miami, FL 33101;Sagrada Família 401, Barcelona, Spain 08013;3756;4
3770;5078;2426;856;Taj Mahal, Agra, India 282001;Table Mountain Rd, Cape Town, South Africa 8001;4054;3
89302;1014;1371;258;Champs-Élysées 75, Paris, France 75008;753 Willow Avenue, San Diego, CA 92101;3050;3
68783;1683;4489;471;Burj Khalifa 1, Dubai, UAE;Shibuya Crossing 2, Tokyo, Japan 150-0043;4661;3
91014;6477;9703;181;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;123 Main Street, New York, NY 10001;3803;4
8997;5393;9822;52;Gyeongbokgung Palace 161, Seoul, South Korea 03045;Burj Khalifa 1, Dubai, UAE;4810;5
28524;6620;4268;13;Burj Khalifa 1, Dubai, UAE;246 Spruce Road, Dallas, TX 75201;3474;5
59976;9583;8861;738;159 Birch Street, San Antonio, TX 78201;Gyeongbokgung Palace 161, Seoul, South Korea 03045;1947;3
56876;8646;5466;861;456 Oak Avenue, Los Angeles, CA 90001;555 Mountain Street, Washington, DC 20001;2493;3
68048;9374;53;614;789 Pine Road, Chicago, IL 60601;Marina Bay Sands 10, Singapore 018956;1005;4
